id,name,date,region,country,division,location,divergence,clade,pango lineage,emerging lineage,S1 mutations,current frequency,logistic growth,mutational fitness,submitting lab,originating lab,numdate
3867,hCoV-19/Nicaragua/CNDR-27807-22/2022,2022/03/28,North America,Nicaragua,Matagalpa,,60.0,21K (Omicron),BA.1.1,21K (Omicron),28.0,0.0,0.0,1.9570922,"CNDR, Departamento de Virología","CNDR, Departamento de Virología",2.2369385
3861,hCoV-19/Kiribati/KIR060/2022,2022/04/25,Oceania,Kiribati,Kiribati,,60.0,21K (Omicron),BA.1.1,21K (Omicron),28.0,0.0,0.0,1.9600922,Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL),Kiribati Ministry of Health and Medical Services,2.3137207
3851,hCoV-19/Kyrgyzstan/NRL-90495/2022,2022/01/04,Asia,Kyrgyzstan,Chui,,60.0,21K (Omicron),BA.1.1,21K (Omicron),29.0,0.0,0.0,2.0020466,"Republican Reference Laboratory, National TB center, Kyrgyzstan",PCR Lab Zhayyul SES,2.0096436
3849,hCoV-19/USA/MN-CDC-IBX685551175932/2022,2022/03/03,North America,USA,Minnesota,,60.0,21K (Omicron),BA.1.1,21K (Omicron),28.0,0.0,0.0,1.9600922,"Centers for Disease Control and Prevention Division of Viral Diseases, Pathogen Discovery",Infinity Biologix,2.168457
3848,hCoV-19/Kazakhstan/NLA_barcode24-15-MN908947_3/2022,2022/02/05,Asia,Kazakhstan,Nur-Sultan,,60.0,21K (Omicron),BA.1.1,21K (Omicron),28.0,0.0,0.0,1.9577687,"Center for Life Sciences, National Laboratory Astana, Nazarbayev University","Republican Diagnostic Center, University Medical Center, Nazarbayev University",2.09729
3783,hCoV-19/Brazil/GO-HLAGYN-2124780/2022,2022/01/31,South America,Brazil,Goiás,Aparecida de Goiania,60.0,21K (Omicron),BA.1.14.1,21K (Omicron),27.0,0.0,0.0,1.8960885,HLAGYN - Laboratorio de Imunologia de Transplantes de Goias,HLAGYN - Laboratorio de Imunologia de Transplantes de Goias,2.0836182
3758,hCoV-19/Australia/VIC44724/2022,2022/02/21,Oceania,Australia,Victoria,,60.0,21K (Omicron),BA.1,21K (Omicron),28.0,0.0,0.0,1.9199605,Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL),Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL),2.1411133
3734,hCoV-19/Kiribati/KIR044/2022,2022/04/24,Oceania,Kiribati,Kiribati,,60.0,21K (Omicron),BA.1,21K (Omicron),29.0,0.0,0.0,1.944375,Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL),Kiribati Ministry of Health and Medical Services,2.310913
3731,hCoV-19/Angola/CERI-KRISP-K037071/2022,2022/01/04,Africa,Angola,Luanda,,60.0,21K (Omicron),BA.1.17,21K (Omicron),28.0,0.0,0.0,1.8601031,"CERI, Centre for Epidemic Response and Innovation, Stellenbosch University and KRISP, KZN Research Innovation and Sequencing Platform, UKZN.",Instituto Nacional de Investigação em Saúde,2.0096436
3730,hCoV-19/Australia/SA110276/2022,2022/02/02,Oceania,Australia,South Australia,,60.0,21K (Omicron),BA.1.1,21K (Omicron),27.0,0.0,0.0,1.9440876,SA Pathology,SA Pathology,2.0889893
3707,hCoV-19/Mexico/MOR_IBT_IMSS_6548/2022,2022/02/08,North America,Mexico,Morelos,,60.0,21K (Omicron),BA.1.15,21K (Omicron),26.0,0.0,0.0,1.8733779,Instituto de Biotecnología de la UNAM,Laboratorio Central de Epidemiología (LCE),2.1054688
3702,hCoV-19/Mexico/MIC_InDRE_FB442_E16113333219_S10367/2021,2021/12/29,North America,Mexico,Michoacan,,60.0,21K (Omicron),BA.1.15,21K (Omicron),28.0,0.0,0.0,1.8985082,Instituto de Diagnostico y Referencia Epidemiologicos (INDRE),LESP Michoacan,1.9931641
3678,hCoV-19/Bahrain/22120022240_S54_L001/2022,2022/01/07,Asia,Bahrain,Bahrain,,60.0,21K (Omicron),BA.1.1,21K (Omicron),26.0,0.0,0.0,1.7740111,"Communicable Disease Laboratory, Public Health Directorate","Communicable Disease Laboratory, Public Health Directorate",2.0178223
3677,hCoV-19/Mongolia/Da-2530/2022,2022/03/01,Asia,Mongolia,Mongolia,,60.0,21K (Omicron),BA.1.1,21K (Omicron),28.0,0.0,0.0,1.8568623,National Center for Communicable Diseases (NCCD) National Influenza Center,National Center for Communicable Diseases (NCCD) National Influenza Center,2.1629639
3676,hCoV-19/USA/NC-ECU-CORVASEQ-112370215/2022,2022/03/01,North America,USA,North Carolina,Pitt County,60.0,21K (Omicron),BA.1.1,21K (Omicron),28.0,0.0,0.0,1.8536059,"Brody Integrative Genomics Core, East Carolina University","Molecular Biology Laboratory, Vidant Medical Center",2.1629639
4036,hCoV-19/Ecuador/NIC-INSPI-113479/2022,2022/03/21,South America,Ecuador,Azuay,,61.0,21K (Omicron),BA.1.1,21K (Omicron),29.0,0.0,0.0,1.9661342,INSPI-CRN DE INFLUENZA Y OTROS VIRUS RESPIRATORIOS,INSPI-CRN DE INFLUENZA Y OTROS VIRUS RESPIRATORIOS,2.2177734
4029,hCoV-19/Chile/VS-UV-441/2022,2022/03/06,South America,Chile,Valparaiso,Vina del Mar,61.0,21K (Omicron),BA.1.1,21K (Omicron),28.0,0.0,0.0,1.9855112,"Laboratorio de Genomica y Laboratorio de Virologia Clinica, Universidad de Valparaiso","Laboratorio de Genomica y Laboratorio de Virologia Clinica, Universidad de Valparaiso",2.1767578
3979,hCoV-19/AmericanSamoa/AS-H2213778/2022,2022/06/14,North America,USA,American Samoa,,61.0,21K (Omicron),BA.1.1.9,21K (Omicron),29.0,0.0,0.0,1.9679626,"State Laboratories Division, Hawaii State Department of Health",American Samoa DOH Clinical Laboratory Tafuna Family Health Center,2.4506836
3940,hCoV-19/Guatemala/3171-LNS/2022,2022/02/13,North America,Guatemala,Jalapa,,61.0,21K (Omicron),BA.1.1,21K (Omicron),28.0,0.0,0.0,1.9600586,"Laboratorio Nacional de Salud (LNS), Guatemala","Laboratorio Nacional de Salud (LNS), Guatemala",2.1191406
3898,hCoV-19/Estonia/RC0628248/2022,2022/03/08,Europe,Estonia,Estonia,,61.0,21K (Omicron),BA.1.1,21K (Omicron),28.0,0.0,0.0,1.9746152,22. Laboratory of Communicable Diseases (Estonia); 2. Eurofins Genomics Europe Sequencing GmbH,Synlab Eesti OÜ,2.182251
3895,hCoV-19/Guinea/Conakry_IPG-27095/2022,2022/02/17,Africa,Guinea,Conakry,,61.0,21K (Omicron),BA.1.1,21K (Omicron),29.0,0.0,0.0,1.9598926,Institut Pasteur de Guinée,Institut Pasteur de Guinée,2.130127
3893,hCoV-19/Ecuador/NIC-INSPI-108168/2022,2022/01/14,South America,Ecuador,Azuay,,61.0,21K (Omicron),BA.1.1,21K (Omicron),28.0,0.0,0.0,1.9631104,INSPI-CRN DE INFLUENZA Y OTROS VIRUS RESPIRATORIOS,INSPI-CRN DE INFLUENZA Y OTROS VIRUS RESPIRATORIOS,2.0369873
3889,hCoV-19/Kiribati/KIR016/2022,2022/01/19,Oceania,Kiribati,Kiribati,,61.0,21K (Omicron),BA.1,21K (Omicron),28.0,0.0,0.0,1.9567066,Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL),Kiribati Ministry of Health and Medical Services,2.0506592
3878,hCoV-19/Slovenia/182942/2022,2022/03/26,Europe,Slovenia,Slovenia,,61.0,21K (Omicron),BA.1.1.1,21K (Omicron),28.0,0.0,0.0,1.9718443,"Institute of Microbiology and Immunology, Faculty of Medicine, University of Ljubljana","Institute of Microbiology and Immunology, Faculty of Medicine, University of Ljubljana",2.2315674
3873,hCoV-19/Moldova/G0006/2022,2022/04/06,Europe,Moldova,Chisinau,,61.0,21K (Omicron),BA.1.1,21K (Omicron),28.0,0.0,0.0,1.9630922,MedExpert,MedExpert,2.2615967
3754,hCoV-19/Panama/M213289-GMI/2022,2022/02/14,North America,Panama,Panama City,,61.0,21K (Omicron),BA.1.17,21K (Omicron),22.0,0.0,0.0,1.8086271,Gorgas Memorial Institute of Health Studies,Gorgas Memorial Institute of Health Studies,2.1219482
3699,hCoV-19/Canada/BC-BCCDC-357575/2022,2022/02/03,North America,Canada,British Columbia,,61.0,21K (Omicron),BA.1.15,21K (Omicron),27.0,0.0,0.0,1.9651514,BCCDC Public Health Laboratory,British Columbia Centre For Disease Control,2.0917969
1896,hCoV-19/Belarus/BR-CRIE-7724094699/2021,2021/12/06,Europe,Belarus,Brest Region,Brest BY,61.0,21J (Delta),AY.122,21J (Delta),8.0,0.0,0.0,1.0438635,Group of Genomics and Postgenomic Technologies of Central Research Institute of Epidemiology,The Republican Research and Practical Center for Epidemiology and Microbiology (RRPCEM),1.9301758
4083,hCoV-19/Indonesia/JB-GS-WJHL-ITB-C44338/2022,2022/04/25,Asia,Indonesia,West Java,Bandung Barat,62.0,21L (Omicron),BA.2,21L (Omicron),25.0,0.0,0.0,2.0995648,"West Java Health Laboratory; School of Life Sciences and Technology, Institut Teknologi Bandung",Puskesmas Jayagiri,2.3137207
4034,hCoV-19/Guatemala/INC-LNS-321/2022,2022/04/06,North America,Guatemala,Chimaltenango,,62.0,21K (Omicron),BA.1.1,21K (Omicron),28.0,0.0,0.0,1.9570574,"Inciensa, Instituto Costarricense de Investigación y Enseñanza en Nutrición y Salud","Laboratorio Nacional de Salud (LNS), Guatemala",2.2615967
4024,hCoV-19/Guatemala/INC-LNS-305/2022,2022/03/29,North America,Guatemala,San Marcos,,62.0,21K (Omicron),BA.1.1,21K (Omicron),26.0,0.0,0.0,1.9276627,"Inciensa, Instituto Costarricense de Investigación y Enseñanza en Nutrición y Salud","Laboratorio Nacional de Salud (LNS), Guatemala",2.239746
4023,hCoV-19/Colombia/DC-INS-VG-16692/2022,2022/02/10,South America,Colombia,Cundinamarca,Bogota (Cundinamarca),62.0,21K (Omicron),BA.1.1,21K (Omicron),28.0,0.0,0.0,1.9600922,Gencore - Universidad de los Andes,Gencore - Universidad de los Andes,2.110962
3935,hCoV-19/USA/AZ-CDC-LC0569682/2022,2022/03/19,North America,USA,Arizona,,62.0,21K (Omicron),BA.1.1,21K (Omicron),28.0,0.0,0.0,1.9544482,"Centers for Disease Control and Prevention Division of Viral Diseases, Pathogen Discovery",Laboratory Corporation of America,2.2122803
3906,hCoV-19/Finland/THL-202205206/2022,2022/01/13,Europe,Finland,Finland,,62.0,21K (Omicron),BA.1.1,21K (Omicron),28.0,0.0,0.0,1.9133432,"Expert Microbiology, National Institute for Health and Welfare",Fimlab Laboratoriot Oy Tampere,2.0343018
3853,hCoV-19/Mexico/HID-INMEGEN-66-93/2022,2022/04/04,North America,Mexico,Hidalgo,,62.0,21K (Omicron),BA.1.1,21K (Omicron),28.0,0.0,0.0,1.9631885,Instituto Nacional de Medicina Genomica,SALUD DIGNA,2.2561035
3792,hCoV-19/NorthMacedonia/IPH-MKD-1324/2022,2022/04/07,Europe,North Macedonia,Skopje,,62.0,21K (Omicron),BA.1,21K (Omicron),24.0,0.0,0.0,1.8742869,"Laboratory of Virology - Institute of Public Health Skopje, Macedonia","Laboratory of Virology - Institute of Public Health Skopje, Macedonia",2.2644043
3703,hCoV-19/USA/MI-SHMSU-B06_I_0695_16/2022,2022/02/02,North America,USA,Michigan,,62.0,21K (Omicron),BA.1.15,21K (Omicron),28.0,0.0,0.0,1.9542881,Michigan State University,Spectrum Health,2.0889893
3685,hCoV-19/Switzerland/GE-HUG-37317026/2022,2022/02/28,Europe,Switzerland,Geneva,,62.0,21K (Omicron),BA.1,21K (Omicron),28.0,0.0,0.0,1.8993592,"HUG, Laboratory of Virology and the Health2030 Genome Center","University Hospitals of Geneva, Laboratory of Virology",2.1602783
3942,hCoV-19/Nicaragua/CNDR-28358-22/2022,2022/03/30,North America,Nicaragua,Madriz,,63.0,21K (Omicron),BA.1.1,21K (Omicron),28.0,0.0,0.0,1.9633288,"CNDR, Departamento de Virología","CNDR, Departamento de Virología",2.2424316
3753,hCoV-19/Panama/SEQ1261-GMI/2022,2022/06/03,North America,Panama,Colon Province,,63.0,21K (Omicron),BA.1.17,21K (Omicron),25.0,0.0,0.0,1.9187837,Gorgas Memorial Institute of Health Studies,Gorgas Memorial Institute of Health Studies,2.4205322
4042,hCoV-19/Ecuador/NIC-INSPI-80617/2022,2022/02/10,South America,Ecuador,Carchi,,64.0,21K (Omicron),BA.1.1,21K (Omicron),29.0,0.0,0.0,2.0109553,INSPI-CRN DE INFLUENZA Y OTROS VIRUS RESPIRATORIOS,INSPI-CRN DE INFLUENZA Y OTROS VIRUS RESPIRATORIOS,2.110962
4038,hCoV-19/Canada/NS-NML-414222/2022,2022/04/04,North America,Canada,Nova Scotia,,64.0,21K (Omicron),BA.1.1,21K (Omicron),28.0,0.0,0.0,1.9571224,National Microbiology Laboratory (NML),NS-QEII Health Sciences Centre,2.2561035
4030,hCoV-19/Ecuador/USFQ-3303/2022,2022/04/06,South America,Ecuador,Tungurahua,Ambato,64.0,21K (Omicron),BA.1.1,21K (Omicron),28.0,0.0,0.0,2.0067742,"Institute of Microbiology, Universidad San Francisco de Quito","Institute of Microbiology, Universidad San Francisco de Quito",2.2615967
3926,hCoV-19/Liechtenstein/FL-Risch-2241300580/2022,2022/03/07,Europe,Liechtenstein,Liechtenstein,,64.0,21K (Omicron),BA.1.1,21K (Omicron),29.0,0.0,0.0,1.9812343,Dr Risch Laboratory,Dr. Risch Ostschweiz AG,2.1794434
5031,hCoV-19/USA/CT-Yale-19342/2022,2022/04/25,North America,USA,Connecticut,New Haven County,65.0,21L (Omicron),BA.2,21L (Omicron),25.0,0.0,0.0,2.1207387,Grubaugh Lab - Yale School of Public Health,Yale Clinical Virology Lab,2.3137207
5028,hCoV-19/Malaysia/IMR_WC194134/2022,2022/03/16,Asia,Malaysia,Selangor,,65.0,21L (Omicron),BA.2,21L (Omicron),25.0,0.0,0.0,2.1207387,"Institute for Medical Research, Infectious Disease Research Centre, National Institutes of Health, Ministry of Health Malaysia",Kuala Lumpur International Airport,2.2041016
5026,hCoV-19/Romania/TM_509572/2022,2022/02/28,Europe,Romania,Timis,,65.0,21L (Omicron),BA.2,21L (Omicron),25.0,0.0,0.0,2.1207387,"Cantacuzino National Military-Medical Institute, Viral Respiratory Infections Laboratory","Cantacuzino National Military-Medical Institute, Viral Respiratory Infections Laboratory",2.1602783
5025,hCoV-19/Scotland/QEUH-386AEFA/2022,2022/02/25,Europe,United Kingdom,Scotland,,65.0,21L (Omicron),BA.2,21L (Omicron),25.0,0.0,0.0,2.1207387,Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) Consortium,Lighthouse Lab in Glasgow,2.1520996
3941,hCoV-19/Venezuela/Dtto054/2022,2022/04/13,South America,Venezuela,Distrito Capital,,65.0,21K (Omicron),BA.1.1,21K (Omicron),29.0,0.0,0.0,1.8990775,Laboratorio de Virologia Molecular,IVIC,2.2807617
3922,hCoV-19/Japan/RIMD08673/2022,2022/02/21,Asia,Japan,Osaka,,65.0,21K (Omicron),BA.1.1.2,21K (Omicron),28.0,0.0,0.0,1.9541711,"Genome Information Research Center, Research Institute for Microbial Diseases, Osaka University","Genome Information Research Center, Research Institute for Microbial Diseases, Osaka University",2.1411133
5113,hCoV-19/Estonia/RC0593409/2022,2022/02/26,Europe,Estonia,Estonia,,66.0,21L (Omicron),BA.2,21L (Omicron),25.0,0.0,0.0,2.1207387,1. Laboratory of Communicable Diseases (Estonia); 2. Eurofins Genomics Europe Sequencing GmbH,Synlab Eesti OÜ,2.1547852
5075,hCoV-19/Denmark/DCGC-302275/2022,2022/01/02,Europe,Denmark,Nordjylland,,66.0,21L (Omicron),BA.2,21L (Omicron),25.0,0.0,0.0,2.1207387,Statens Serum Institut Bioinformatics and Microbial Genomics,"Department of Bacteria, Parasites and Fungi, Statens Serum Institut, Copenhagen, Denmark",2.0041504
5029,hCoV-19/SouthKorea/KDCA58301/2022,2022/04/28,Asia,South Korea,South Korea,,66.0,21L (Omicron),BA.2,21L (Omicron),25.0,0.0,0.0,2.120668,"Division of Emerging Infectious Diseases, Bureau of Infectious Diseases Diagnosis Control, Korea Disease Control and Prevention Agency","Division of Emerging Infectious Diseases, Bureau of Infectious Diseases Diagnosis Control, Korea Disease Control and Prevention Agency",2.3218994
5027,hCoV-19/SriLanka/aicbu5510/2022,2022/04/19,Asia,Sri Lanka,Colombo,,66.0,21L (Omicron),BA.2,21L (Omicron),25.0,0.0,0.0,2.1207387,"Allergy, Immunology and Cell Biology Unit (AICBU)","Allergy, Immunology and Cell Biology Unit (AICBU)",2.2972412
5023,hCoV-19/DRC/INRB-RDC-742/2022,2022/04/13,Africa,Democratic Republic of the Congo,Nord Kivu,,66.0,21L (Omicron),BA.2,21L (Omicron),25.0,0.0,0.0,2.1207387,"Pathogen Genomics Lab, National Institute for Biomedical Research (INRB)",Laboratoire Rodolphe Mérieux (INRB Goma),2.2807617
5022,hCoV-19/DRC/INRB-RDC-740/2022,2022/04/06,Africa,Democratic Republic of the Congo,Nord Kivu,,66.0,21L (Omicron),BA.2,21L (Omicron),25.0,0.0,0.0,2.1207387,"Pathogen Genomics Lab, National Institute for Biomedical Research (INRB)",Laboratoire Rodolphe Mérieux (INRB Goma),2.2615967
5017,hCoV-19/Latvia/2203004252/2022,2022/03/01,Europe,Latvia,Riga,,66.0,21L (Omicron),BA.2,21L (Omicron),25.0,0.0,0.0,2.1205413,"Riga East Clinical University Hospital, National Microbiology Reference Laboratory",Riga East Clinical University Hospital,2.1629639
4996,hCoV-19/Romania/207328/2022,2022/02/26,Europe,Romania,Bucharest,,66.0,21L (Omicron),BA.2,21L (Omicron),25.0,0.0,0.0,2.1177387,National Institute of Public Health Laboratory,National Institute of Public Health Laboratory,2.1547852
4970,hCoV-19/NewZealand/22CH3015/2022,2022/04/19,Oceania,New Zealand,South Canterbury,,66.0,21L (Omicron),BA.2,21L (Omicron),25.0,0.0,0.0,2.1207387,Institute of Environmental Science and Research (ESR),Canterbury Health Laboratories,2.2972412
4969,hCoV-19/NewZealand/22CH4670/2022,2022/06/01,Oceania,New Zealand,Southland,,66.0,21L (Omicron),BA.2,21L (Omicron),25.0,0.0,0.0,2.1207387,Institute of Environmental Science and Research (ESR),Southern Community Labs Dunedin,2.415039
4968,hCoV-19/NewZealand/22CH2947/2022,2022/04/15,Oceania,New Zealand,Canterbury,,66.0,21L (Omicron),BA.2,21L (Omicron),25.0,0.0,0.0,2.1207387,Institute of Environmental Science and Research (ESR),Canterbury Health Laboratories,2.286255
4960,hCoV-19/Botswana/R104B79_BHP_996146/2022,2022/02/10,Africa,Botswana,Southern East,Gaborone (Southern East),66.0,21L (Omicron),BA.2,21L (Omicron),25.0,0.0,0.0,2.1207387,Botswana Harvard HIV Reference Laboratory,National Health Laboratory,2.110962
4926,hCoV-19/Algeria/12664/2022,2022/01/31,Africa,Algeria,Algiers,,66.0,21L (Omicron),BA.2,21L (Omicron),25.0,0.0,0.0,2.1207387,Virology Departement,"NIC, Viral Respiratory Unit",2.0836182
4844,hCoV-19/USA/NJ-CDC-LC0630232/2022,2022/05/09,North America,USA,New Jersey,,66.0,21L (Omicron),BA.2,21L (Omicron),25.0,0.0,0.0,2.1207387,"Centers for Disease Control and Prevention Division of Viral Diseases, Pathogen Discovery",Laboratory Corporation of America,2.3520508
4697,hCoV-19/Bahrain/22340025065_S92_L001/2022,2022/01/07,Asia,Bahrain,Bahrain,,66.0,21L (Omicron),BA.2,21L (Omicron),24.0,0.0,0.0,2.080997,"Communicable Disease Laboratory, Public Health Directorate","Communicable Disease Laboratory, Public Health Directorate",2.0178223
4566,hCoV-19/Austria/LB-R00066-S047/2022,2022/03/15,Europe,Austria,Vienna,,66.0,21L (Omicron),BA.2,21L (Omicron),25.0,0.0,0.0,2.081763,Lifebrain Covid Labor GmbH,Lifebrain Covid Labor GmbH,2.201416
4564,hCoV-19/Poland/2967WSN2022_wsseol/2022,2022/03/02,Europe,Poland,Kujawsko-Pomorskie,Torunski,66.0,21L (Omicron),BA.2,21L (Omicron),25.0,0.0,0.0,2.0755742,"Wojewodzka Stacja Sanitarno-Epidemiologiczna w Olsztynie, Laboratorium Badan Epidemiologiczno-Klinicznych",WSSE w Bydgoszczy,2.1657715
5179,hCoV-19/Denmark/DCGC-439621/2022,2022/03/11,Europe,Denmark,Nordjylland,,67.0,21L (Omicron),BA.2.9,21L (Omicron),25.0,0.0,0.0,2.124234,Statens Serum Institut Bioinformatics and Microbial Genomics,"Department of Bacteria, Parasites and Fungi, Statens Serum Institut, Copenhagen, Denmark",2.1904297
5115,hCoV-19/env/Austria/CeMM28312/2022,2022/04/13,Europe,Austria,Vorarlberg,Hard,67.0,21L (Omicron),BA.2,21L (Omicron),25.0,0.0,0.0,2.1177387,"Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences","Institute of Legal Medicine, Medical University of Innsbruck",2.2807617
5114,hCoV-19/PuertoRico/PR-CDC-S1312/2022,2022/05/09,North America,USA,Puerto Rico,,67.0,21L (Omicron),BA.2,21L (Omicron),25.0,0.0,0.0,2.1207387,"Centers for Disease Control and Prevention, Dengue Branch","Centers for Disease Control and Prevention, Dengue Branch",2.3520508
5112,hCoV-19/Curacao/CW-RIVM-96581/2022,2022/03/29,South America,Curacao,Curacao,,67.0,21L (Omicron),BA.2,21L (Omicron),25.0,0.0,0.0,2.1177127,National Institute for Public Health and the Environment (RIVM),Dutch COVID-19 response team,2.239746
5103,hCoV-19/Switzerland/AG-ETHZ-36368183/2022,2022/02/15,Europe,Switzerland,Aargau,,67.0,21L (Omicron),BA.2,21L (Omicron),25.0,0.0,0.0,2.1207387,"Department of Biosystems Science and Engineering, ETH Zürich",Viollier AG,2.1246338
5094,hCoV-19/Sweden/DA10613888/2022,2022/03/21,Europe,Sweden,Dalarna,,67.0,21L (Omicron),BA.2.65,21L (Omicron),25.0,0.0,0.0,2.1177387,The Public Health Agency of Sweden,Swedish national genomic surveillance program of SARS-CoV-2,2.2177734
5078,hCoV-19/Bonaire/BQ-RIVM-99703/2022,2022/04/28,South America,Bonaire,Bonaire,,67.0,21L (Omicron),BA.2.7,21L (Omicron),25.0,0.0,0.0,2.120704,National Institute for Public Health and the Environment (RIVM),Dutch COVID-19 response team,2.3218994
5073,hCoV-19/Georgia/Tb-sNGS3323/2022,2022/01/15,Asia,Georgia,Tbilisi,,67.0,21L (Omicron),BA.2,21L (Omicron),25.0,0.0,0.0,2.1207387,"Department for Virology, Molecular Biology and Genome Research, R. G. Lugar Center for Public Health Research, National Center for Disease Control and Public Health (NCDC) of Georgia.","Department for Virology, Molecular Biology and Genome Research, R. G. Lugar Center for Public Health Research, National Center for Disease Control and Public Health (NCDC) of Georgia.",2.0396729
5030,hCoV-19/Curacao/CW-RIVM-103202/2022,2022/06/06,South America,Curacao,Curacao,,67.0,21L (Omicron),BA.2,21L (Omicron),25.0,0.0,0.0,2.1177387,National Institute for Public Health and the Environment (RIVM),Dutch COVID-19 response team,2.428711
5021,hCoV-19/USA/WI-UW-10755/2022,2022/04/28,North America,USA,Wisconsin,Dane County WI,67.0,21L (Omicron),BA.2.65,21L (Omicron),25.0,0.0,0.0,2.1207197,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,2.3218994
5020,hCoV-19/PuertoRico/PR-ASC-210726045/2022,2022/04/11,North America,Puerto Rico,Naranjito,,67.0,21L (Omicron),BA.2,21L (Omicron),25.0,0.0,0.0,2.12082,Aegis Sciences Corporation,Aegis Sciences Corporation,2.2753906
5018,hCoV-19/Maldives/MAV190135/2022,2022/04/08,Asia,Maldives,Alifu Dhaalu Atoll,Mahibadhoo,67.0,21L (Omicron),BA.2,21L (Omicron),26.0,0.0,0.0,2.1147387,Indira Gandhi Memorial Hospital,Indira Gandhi Memorial Hospital,2.2670898
5015,hCoV-19/Netherlands/ZH-LUMC-2339/2022,2022/04/24,Europe,Netherlands,South Holland,,67.0,21L (Omicron),BA.2,21L (Omicron),25.0,0.0,0.0,2.117612,Leiden University Medical Center,Haaglanden Medisch Centrum,2.310913
5013,hCoV-19/Mexico/VER_InDRE_FB13890_E30316582881_S13199/2022,2022/04/04,North America,Mexico,Veracruz,,67.0,21L (Omicron),BA.2,21L (Omicron),25.0,0.0,0.0,2.1177387,Instituto de Diagnostico y Referencia Epidemiologicos (INDRE),LESP Veracruz,2.2561035
5011,hCoV-19/NewZealand/22CH4595/2022,2022/05/27,Oceania,New Zealand,South Canterbury,,67.0,21L (Omicron),BA.2.10,21L (Omicron),25.0,0.0,0.0,2.1177387,Institute of Environmental Science and Research (ESR),MedLab Timaru Ltd,2.4013672
4992,hCoV-19/Canada/AB-ABPHL-68848/2022,2022/04/23,North America,Canada,Alberta,,67.0,21L (Omicron),BA.2,21L (Omicron),26.0,0.0,0.0,2.1147387,Alberta Precision Labs (APL),Edmonton Provincial Lab,2.3082275
4985,hCoV-19/Lithuania/S22C415/2022,2022/03/23,Europe,Lithuania,Vilniaus Apskritis,,67.0,21L (Omicron),BA.2,21L (Omicron),25.0,0.0,0.0,1.7350415,"Vilnius University Hospital Santaros Klinikos, Center of Laboratory Medicine",Viesoji istaiga Vilniaus universiteto ligonine Santaros klinikos,2.2232666
4984,hCoV-19/Algeria/443/2022,2022/03/24,Africa,Algeria,Annaba,,67.0,21L (Omicron),BA.2,21L (Omicron),25.0,0.0,0.0,2.1423595,"NIC, Viral Respiratory Unit",Laboratoire de microbiologie - CHU ANNABA,2.2260742
4967,hCoV-19/NewZealand/22MV2109/2022,2022/04/19,Oceania,New Zealand,Auckland,Counties Manukau,67.0,21L (Omicron),BA.2,21L (Omicron),25.0,0.0,0.0,2.1207387,Institute of Environmental Science and Research (ESR),Middlemore Hospital,2.2972412
4943,hCoV-19/BosniaandHerzegovina/AGC2422/2022,2022/03/13,Europe,Bosnia and Herzegovina,Sarajevo,,67.0,21L (Omicron),BA.2,21L (Omicron),25.0,0.0,0.0,2.1177387,Alea Genetic Centre,Alea Gentic Centre,2.1959229
4933,hCoV-19/Pakistan/IDRL-AKU-KHI-58078-S24/2022,2022/03/29,Asia,Pakistan,Sindh,Karachi,67.0,21L (Omicron),BA.2,21L (Omicron),25.0,0.0,0.0,2.0811706,"""Infectious Diseases Research Laboratory, Department of Pediatrics and Child Health""","""Clinical Lab, Aga Khan University Hospital""",2.239746
4931,hCoV-19/Pakistan/IDRL-AKU-KHI-41420-S70/2022,2022/02/09,Asia,Pakistan,Sindh,Karachi,67.0,21L (Omicron),BA.2,21L (Omicron),25.0,0.0,0.0,2.0811706,"""Infectious Diseases Research Laboratory, Department of Pediatrics and Child Health""","""Clinical Lab, Aga Khan University Hospital""",2.1082764
4845,hCoV-19/Kuwait/Jaber2220186664/2022,2022/05/16,Asia,Kuwait,Hawalli,,67.0,21L (Omicron),BA.2,21L (Omicron),26.0,0.0,0.0,2.1330771,"Virology Lab, Jaber Al Ahmad Hospital",New Kuwait German Lab,2.3712158
4812,hCoV-19/Libya/80894-93/2022,2022/04/02,Africa,Libya,Tripoli,,67.0,21L (Omicron),BA.2.3,21L (Omicron),25.0,0.0,0.0,2.117841,"Reference Lab for Public Health, NCDC",Abushosha Triage Venter,2.2507324
4762,hCoV-19/Georgia/Tb-sNGS3782/2022,2022/01/23,Asia,Georgia,Tbilisi,,67.0,21L (Omicron),BA.2.38,21L (Omicron),24.0,0.0,0.0,2.0788567,"Department for Virology, Molecular Biology and Genome Research, R. G. Lugar Center for Public Health Research, National Center for Disease Control and Public Health (NCDC) of Georgia.","Department for Virology, Molecular Biology and Genome Research, R. G. Lugar Center for Public Health Research, National Center for Disease Control and Public Health (NCDC) of Georgia.",2.0616455
