id,name,date,region,country,division,location,divergence,clade,pango lineage,emerging lineage,S1 mutations,current frequency,logistic growth,mutational fitness,submitting lab,originating lab,numdate
1608,hCoV-19IndonesiaJK-NIHRD-MI_22_001542021,20211231,Asia,Indonesia,Jakarta,Jakarta Pusat,39.0,21J (Delta),B.1.617.2,21J (Delta),9.0,0.0,0.0,0.9451547,National Institute of Health Research and Development,PRVKP FKUI,1.9986572
1607,hCoV-19JordanPHBC362021,20211212,Asia,Jordan,Irbid,,45.0,21J (Delta),AY.122,21J (Delta),10.0,0.0,0.0,0.9070618,Princess Haya Biotechnology Center Jordan University of Science Technology,Princess Haya Biotechnology Center Jordan University of Science Technology,1.9465332
1604,hCoV-19NigeriaNCDC-NR5632021,20210922,Africa,Nigeria,Abuja,,44.0,21J (Delta),AY.109,21J (Delta),9.0,0.0,0.0,1.0050932,"National Reference Laboratory, Nigeria Centre for Disease Control",National Reference Laboratory,1.7246094
1603,hCoV-19NigeriaNCDC-NR12782021,20211006,Africa,Nigeria,Rivers,,46.0,21J (Delta),AY.109,21J (Delta),8.0,0.0,0.0,1.0165278,"National Reference Laboratory, Nigeria Centre for Disease Control",MEDBURY LAB,1.7630615
1602,hCoV-19GuineaLFHVG-G04712021,20211130,Africa,Guinea,Conakry,Matoto,48.0,21J (Delta),AY.109,21J (Delta),9.0,0.0,0.0,0.9964711,"""Laboratoire des Fievres Hemorragiques Virales en Guinee, LFHVG, and the Bernhard Nocht Institute for Tropical Medicine, BNITM""","Laboratoire des Fievres Hemorragiques Virales en Guinee, LFHVG",1.9136963
1601,hCoV-19GuineaIPG-247162021,20211001,Africa,Guinea,Conakry,,43.0,21J (Delta),AY.39,21J (Delta),9.0,0.0,0.0,0.92313194,Institut Pasteur de Guinée,Institut Pasteur de Guinée,1.7492676
1600,hCoV-19NepalEPN-B11582021,20210729,Asia,Nepal,Lumbini,Banke,41.0,21J (Delta),B.1.617.2,21J (Delta),9.0,0.0,0.0,0.95851487,Center for Molecular Dynamics Nepal,Bheri Hospital,1.5739746
1598,hCoV-19Macedonia614632021,20211228,Europe,North Macedonia,Skopje,,50.0,21J (Delta),AY.7.1,21J (Delta),8.0,0.0,0.0,0.88978636,"Laboratory of Virology - Institute of Public Health Skopje, Macedonia","Laboratory of Virology - Institute of Public Health Skopje, Macedonia",1.9903564
1597,hCoV-19KosovoCO-00451-XXK000_404_22021,20210919,Europe,Kosovo,Pristina,Podujeve,45.0,21J (Delta),AY.112,21J (Delta),10.0,0.0,0.0,1.0311015,"Department of Microbiology, National Institute of Public Health of Kosovo","Department of Microbiology, National Institute of Public Health of Kosovo",1.7164307
1582,hCoV-19Taiwan17652522021,20210806,Asia,Taiwan,Tainan,,34.0,21J (Delta),AY.23,21J (Delta),7.0,0.0,0.0,0.8896697,"Virology Lab, Department of Pathology, National Cheng Kung University Hospital","Virology Lab, Department of Pathology, National Cheng Kung University Hospital",1.5959473
1581,hCoV-19AustraliaQLD21122021,20210801,Oceania,Australia,Queensland,,34.0,21J (Delta),AY.23,21J (Delta),8.0,0.0,0.0,0.8896697,Queensland Health Forensic and Scientific Services,Queensland Health Forensic and Scientific Services,1.5821533
1580,hCoV-19Brunei222021,20210721,Asia,Brunei,Brunei,,34.0,21J (Delta),AY.23,21J (Delta),8.0,0.0,0.0,0.8866697,"National Public Health Laboratory, National Centre for Infectious Diseases",National Virology Reference Laboratory,1.552002
1577,hCoV-19FranceARA-HCL0211578741012021,20210824,Europe,France,Auvergne-Rhône-Alpes,Decines-Charpieu,37.0,21J (Delta),AY.23,21J (Delta),8.0,0.0,0.0,0.89018744,CNR Virus des Infections Respiratoires - France SUD,LABORATOIRE UNILIANS DECINES,1.6452637
1576,hCoV-19GreeceV56082021,20211212,Europe,Greece,Eastern Macedonia and Thrace,Kavala,45.0,21J (Delta),AY.23,21J (Delta),7.0,0.0,0.0,0.8545829,"Institute of Applied Biosciences, Centre for Research and Technology Hellas",General Hospital of Kavala,1.9465332
1575,hCoV-19NewZealand21CH00702021,20210722,Oceania,New Zealand,Southland,,35.0,21J (Delta),AY.23,21J (Delta),8.0,0.0,0.0,0.8898942,Institute of Environmental Science and Research (ESR),Southern Community Labs Dunedin,1.5548096
1574,hCoV-19MalaysiaBSHMIRI0402021,20210831,Asia,Malaysia,Sarawak,,38.0,21J (Delta),AY.23,21J (Delta),8.0,0.0,0.0,0.88650507,Institute of Health and Community Medicine,"Borneo Specialist Hospital, Miri",1.6644287
1573,hCoV-19PapuaNewGuineaPNG38492021,20210830,Oceania,Papua New Guinea,Papua New Guinea,,38.0,21J (Delta),AY.23,21J (Delta),8.0,0.0,0.0,0.8837497,Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL),Central Public Health Laboratory,1.6616211
1572,hCoV-19HongKongCM210003832021,20210605,Asia,Hong Kong,Hong Kong,,35.0,21J (Delta),AY.23,21J (Delta),8.0,0.0,0.0,0.8866587,Hong Kong Department of Health,Temporary Specimen Collection Centre at the AsiaWorld-Expo,1.4260254
1569,hCoV-19Singapore77092021,20211104,Asia,Singapore,Singapore,,43.0,21J (Delta),AY.23,21J (Delta),8.0,0.0,0.0,0.88384783,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases",1.8424072
1568,hCoV-19Singapore66252021,20211008,Asia,Singapore,Singapore,,39.0,21J (Delta),AY.23,21J (Delta),8.0,0.0,0.0,0.88684785,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases",1.7684326
1567,hCoV-19Singapore1452022,20220105,Asia,Singapore,Singapore,,47.0,21J (Delta),AY.23,21J (Delta),8.0,0.0,0.0,0.9537441,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases",2.012329
1566,hCoV-19Singapore25702021,20210723,Asia,Singapore,Singapore,,37.0,21J (Delta),AY.23,21J (Delta),8.0,0.0,0.0,0.8896697,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases",1.5574951
1564,hCoV-19NewZealand21CV02212021,20210713,Oceania,New Zealand,Canterbury,,37.0,21J (Delta),AY.23,21J (Delta),8.0,0.0,0.0,0.8895883,Institute of Environmental Science and Research (ESR),Wellington SCL (WN),1.5301514
1563,hCoV-19NewZealand21CV02312021,20210713,Oceania,New Zealand,Canterbury,,37.0,21J (Delta),AY.23,21J (Delta),8.0,0.0,0.0,0.8895883,Institute of Environmental Science and Research (ESR),Wellington SCL (WN),1.5301514
1562,hCoV-19NewZealand21MV05712021,20210705,Oceania,New Zealand,Taranaki,,37.0,21J (Delta),AY.23,21J (Delta),8.0,0.0,0.0,0.8866361,Institute of Environmental Science and Research (ESR),Middlemore Hospital,1.5081787
1561,hCoV-19IndonesiaJB-GS-FKUNPAD-COV00442021,20210915,Asia,Indonesia,West Java,,40.0,21J (Delta),AY.23,21J (Delta),7.0,0.0,0.0,0.8870083,"Laboratorium Genetik Molekuler, Biomedik Lanjut, FK UNPAD",Laboratorium Biomolekuler RSUD Al Ihsan,1.7054443
1557,hCoV-19Timor-LesteTL10282021,20210808,Asia,Timor-Leste,Timor-Leste,,39.0,21J (Delta),AY.23,21J (Delta),9.0,0.0,0.0,0.8865973,Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL),"National Health Laboratory, Timor-Leste",1.6013184
1556,hCoV-19Timor-LesteTL10262021,20210808,Asia,Timor-Leste,Timor-Leste,,39.0,21J (Delta),AY.23,21J (Delta),9.0,0.0,0.0,0.8865973,Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL),"National Health Laboratory, Timor-Leste",1.6013184
1555,hCoV-19Timor-LesteTL9632021,20210727,Asia,Timor-Leste,Timor-Leste,,39.0,21J (Delta),AY.23,21J (Delta),9.0,0.0,0.0,0.8865973,Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL),"National Health Laboratory, Timor-Leste",1.5684814
1554,hCoV-19SwitzerlandGE-HUG-344631482021,20210613,Europe,Switzerland,Geneva,,36.0,21J (Delta),AY.23,21J (Delta),7.0,0.0,0.0,0.8929008,"HUG, Laboratory of Virology and the Health2030 Genome Center","University Hospitals of Geneva, Laboratory of Virology",1.447998
1553,hCoV-19IndonesiaJK-GSILab-6404442021,20210719,Asia,Indonesia,Jakarta,,38.0,21J (Delta),AY.23,21J (Delta),9.0,0.0,0.0,0.88440496,Genomik Solidaritas Indonesia Laboratorium,"RSPI Prof DR. Sulianti Saroso, Rs",1.5466309
1552,hCoV-19IndonesiaST-NIHRD-WGS100842021,20210718,Asia,Indonesia,Central Sulawesi,Morowali,39.0,21J (Delta),AY.23,21J (Delta),7.0,0.0,0.0,0.87670374,National Institute of Health Research and Development,Dinkes Kabupaten Morowali,1.5438232
1551,hCoV-19PapuaNewGuineaPNG71962021,20210122,Oceania,Papua New Guinea,Papua New Guinea,,43.0,21J (Delta),AY.23,21J (Delta),8.0,0.0,0.0,0.8550503,Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL),Central Public Health Laboratory,1.05896
1541,hCoV-19CaboVerdeMaio-361692021,20210902,Africa,Cabo Verde,Maio,,45.0,21J (Delta),AY.34.1,21J (Delta),9.0,0.0,0.0,1.003012,Institut Pasteur de Dakar,Virology Laboratory of Praia,1.6699219
1540,hCoV-19CaboVerdeMaio-361612021,20210902,Africa,Cabo Verde,Maio,,45.0,21J (Delta),AY.34.1,21J (Delta),9.0,0.0,0.0,1.0092918,Institut Pasteur de Dakar,Virology Laboratory of Praia,1.6699219
1539,hCoV-19CanadaQC-L003684320012021,20210718,North America,Canada,Quebec,,42.0,21J (Delta),AY.34.1,21J (Delta),10.0,0.0,0.0,1.00255,Laboratoire de santé publique du Québec,Laboratoire de santé publique du Québec,1.5438232
1538,hCoV-19CanadaQC-L003706890012021,20210726,North America,Canada,Quebec,,44.0,21J (Delta),AY.34.1,21J (Delta),10.0,0.0,0.0,0.99663025,Laboratoire de santé publique du Québec,Laboratoire de santé publique du Québec,1.5657959
1537,hCoV-19Lebanon59832021,20210923,Asia,Lebanon,South,,46.0,21J (Delta),AY.34.1,21J (Delta),11.0,0.0,0.0,1.0498526,The Francis Crick Institute,"National Influenza Center, Rafic Hariri University Hospital",1.727417
1536,hCoV-19LuxembourgLNS25923582021,20210820,Europe,Luxembourg,Luxembourg,,48.0,21J (Delta),AY.34.1,21J (Delta),10.0,0.0,0.0,0.9824111,"Laboratoire national de sante, Microbiology, Microbial Genomics Platform",BioneXt Lab,1.6342773
1535,hCoV-19GambiaPF02032021,20210208,Africa,Gambia,Kombo,,42.0,21J (Delta),AY.34.1,21J (Delta),10.0,0.0,0.0,0.97854865,MRCG at LSHTM Genomics lab,MRCG at LSHTM Genomics lab,1.1054688
1534,hCoV-19MauritaniaN0338592021,20210316,Africa,Mauritania,Nouackchott,,43.0,21J (Delta),AY.34.1,21J (Delta),10.0,0.0,0.0,0.99955,INRSP - Mauritania,INRSP - Mauritania,1.2041016
1533,hCoV-19MauritaniaN0358032021,20210322,Africa,Mauritania,Nouackchott,,44.0,21J (Delta),AY.34.1,21J (Delta),11.0,0.0,0.0,1.0024558,INRSP - Mauritania,INRSP - Mauritania,1.220581
1532,hCoV-19GermanyBE-RKI-I-2651732021,20210919,Europe,Germany,Berlin,,43.0,21J (Delta),AY.34,21J (Delta),10.0,0.0,0.0,1.0116739,Robert Koch Institute,MDI Limbach Berlin GmbH; MVZ Labor Berlin,1.7164307
1531,hCoV-19GuadeloupeIPP400462021,20211109,North America,Guadeloupe,Lamentin,,50.0,21J (Delta),AY.34.2,21J (Delta),10.0,0.0,0.0,1.0414282,"National Reference Center for Viruses of Respiratory Infections, Institut Pasteur, Paris",Labo Analyses Med,1.8562012
1530,hCoV-19RussiaSMO-CRIE-L219P0024u2021,20210706,Europe,Russia,Smolensk Region,,33.0,21J (Delta),B.1.617.2,21J (Delta),10.0,0.0,0.0,0.9727576,Group of Genomics and Postgenomic Technologies of Central Research Institute of Epidemiology,"Molecular diagnostic laboratory of Federal Budget Institution of Science ""Central Research Institute of Epidemiology"" of The Federal Service on Customers' Rights Protection and Human Well-being Surveillance",1.5109863
1529,hCoV-19MontenegroCO-00421_MNE000_28376121022021,20210826,Europe,Montenegro,Pljevlja,,37.0,21J (Delta),AY.43,21J (Delta),8.0,0.0,0.0,0.9360116,Eurofins Genomics Europe Sequencing GmbH,"Laboratory for Molecular Diagnostics, IPHMN",1.6506348
1528,hCoV-19IndonesiaJK-NIHRD-WGS124872021,20211004,Asia,Indonesia,Jakarta,,39.0,21J (Delta),B.1.617.2,21J (Delta),9.0,0.0,0.0,0.91074806,National Institute of Health Research and Development,GSI Laboratorium,1.7575684
1500,hCoV-19LithuaniaLTU000_KNS_ANT_07_12_222021,20210709,Europe,Lithuania,Kauno Apskritis,,30.0,21I (Delta),AY.9.2,21I (Delta),9.0,0.0,0.0,0.88247126,National Public Health Surveillance Laboratory,UAB Diagnostikos laboratorija,1.519165
1499,hCoV-19CuracaoCW-RIVM-697582021,20211101,South America,Curacao,Curacao,,36.0,21I (Delta),AY.9.2,21I (Delta),10.0,0.0,0.0,0.9213563,National Institute for Public Health and the Environment (RIVM),Dutch COVID-19 response team,1.8342285
1498,hCoV-19Iceland83912021,20210730,Europe,Iceland,Capital Region,Reykjavik,32.0,21I (Delta),AY.9.2,21I (Delta),9.0,0.0,0.0,0.88257045,deCODE genetics,The National University Hospital of Iceland,1.5766602
1497,hCoV-19Ukraine71-641572021,20210916,Europe,Ukraine,Luhansk Oblast,Severodonetsk,35.0,21I (Delta),AY.9.2,21I (Delta),9.0,0.0,0.0,0.87651354,The Institute of Molecular Biology and Genetics of NASU,SI «Public Health Center of MHU»,1.708252
1496,hCoV-19KosovoCO-00420-XXK000_9394_22021,20210915,Europe,Kosovo,Pristina,,35.0,21I (Delta),AY.9.2,21I (Delta),10.0,0.0,0.0,0.8869951,"Department of Microbiology, National Institute of Public Health of Kosovo","Department of Microbiology, National Institute of Public Health of Kosovo",1.7054443
1492,hCoV-19BonaireBQ-RIVM-466892021,20210719,South America,Bonaire,Bonaire,,31.0,21I (Delta),AY.9.2,21I (Delta),9.0,0.0,0.0,0.88247126,National Institute for Public Health and the Environment (RIVM),Dutch COVID-19 response team,1.5466309
1491,hCoV-19NetherlandsNH-RIVM-515692021,20210719,Europe,Netherlands,North Holland,,32.0,21I (Delta),AY.9.2,21I (Delta),9.0,0.0,0.0,0.88247126,National Institute for Public Health and the Environment (RIVM),Dutch COVID-19 response team,1.5466309
1490,hCoV-19BelgiumUMONS-P02-62638-012021,20210815,Europe,Belgium,Hainaut,,34.0,21I (Delta),AY.9.2,21I (Delta),9.0,0.0,0.0,0.8764713,National Platform bis UMONSJolimont,National Platform bis UMONSJolimont,1.6206055
1489,hCoV-19NorthMacedonia20463-k2021,20210711,Europe,North Macedonia,Skopje,,42.0,21I (Delta),AY.9.2,21I (Delta),11.0,0.0,0.0,0.82833165,"Laboratory of virology and molecular diagnostics, Institute of Public Health",University Clinic of Cardiology,1.5246582
1488,hCoV-19MonacoIPP259732021,20210823,Europe,Monaco,Monaco,,35.0,21I (Delta),AY.9.2,21I (Delta),9.0,0.0,0.0,0.8764713,"National Reference Center for Viruses of Respiratory Infections, Institut Pasteur, Paris",Labo Analyses Med,1.642456
1487,hCoV-19Albaniaun-ChVir25862_042021,20210616,Europe,Albania,Albania,,28.0,21I (Delta),AY.9,21I (Delta),9.0,0.0,0.0,0.8098353,"Charité Universitätsmedizin Berlin, Institut für Virologie",Unit of laboratory surveillance of viral emergent disease Control of Communicable Diseases Departament National Institute of Public Health Albania,1.4561768
1485,hCoV-19SouthAfricaNICD-N170882021,20210609,Africa,South Africa,Limpopo,,28.0,21I (Delta),B.1.617.2,21I (Delta),9.0,0.0,0.0,0.80080926,National Institute for Communicable Diseases of the National Health Laboratory Service,Siyanda Swartklip,1.4370117
1484,hCoV-19IndiaKL-GENESCOV066382021,20210716,Asia,India,Kerala,Malappuram,29.0,21I (Delta),AY.55,21I (Delta),10.0,0.0,0.0,0.8066342,GENESCOV2 at CSIR Institute of Genomics and Integrative Biology,Kerala State SARS-COV-2 Genome Surveillance Programme (GENESCOV2),1.5383301
1482,hCoV-19VietnamPIHCM-3142021,20211216,Asia,Vietnam,Tay Ninh,,42.0,21I (Delta),AY.57,21I (Delta),9.0,0.0,0.0,0.795108,Department of Microbiology and Immunology,Pasteur Institute in Ho Chi Minh city,1.9575195
1481,hCoV-19VietnamHCMC_b03.03_39.042021,20210902,Asia,Vietnam,Southeast Region,Thu Dau Mot,36.0,21I (Delta),AY.57,21I (Delta),10.0,0.0,0.0,0.811585,"Vietnamese-German Center for Medical Research, VG-CARE","Vietnamese-German Center for Medical Research (VG-CARE), Vietnamese Military Medical University, Hanoi, Ho-Chi-Minh-City",1.6699219
1480,hCoV-19VietnamNHTD-OUCRU16262021,20211117,Asia,Vietnam,Ha Giang,,32.0,21I (Delta),B.1.617.2,21I (Delta),9.0,0.0,0.0,0.8073464,"Oxford University Clinical Research Unit, Hanoi, Vietnam",National Hospital for Tropical Diseases,1.8780518
1479,hCoV-19BurundiUG8662021,20210728,Africa,Burundi,Burundi,,31.0,21I (Delta),B.1.617.2,21I (Delta),9.0,0.0,0.0,0.8038561,"MRCUVRI & LSHTM Uganda Research Unit, National Institute of Public Health Burundi, WHO Burundi, ASLM Burundi","National Institute of Public Health Burundi, WHO Burundi, ASLM Burundi, MRCUVRI & LSHTM Uganda Research Unit",1.5712891
1473,hCoV-19NicaraguaCNDR-1262472021,20210816,North America,Nicaragua,Leon,,31.0,21I (Delta),AY.75,21I (Delta),9.0,0.0,0.0,0.83322656,"CNDR, Departamento de Virología","CNDR, Departamento de Virología",1.623291
1472,hCoV-19CostaRicaINC-1503-7095362021,20211013,North America,Costa Rica,Cartago CR,,34.0,21I (Delta),AY.75,21I (Delta),9.0,0.0,0.0,0.8410324,"Inciensa, Instituto Costarricense de Investigación y Enseñanza en Nutrición y Salud",AREA DE SALUD OREAMUNO-PACAYAS-TIERRA BLANCA,1.7822266
1471,hCoV-19Bahamas17841-GMI2021,20211110,North America,Bahamas,Bahamas,,37.0,21I (Delta),AY.75,21I (Delta),9.0,0.0,0.0,0.8945517,"Genomics and Proteomics Departament, Gorgas Memorial Institute For Health Studies",Reference Laboratory of the Ministry of Health Royal Victoria Gardens,1.8588867
1470,hCoV-19Bahamas15316-GMI2021,20210810,North America,Bahamas,Bahamas,,32.0,21I (Delta),AY.75,21I (Delta),9.0,0.0,0.0,0.8302266,"Genomics and Proteomics Departament, Gorgas Memorial Institute For Health Studies",Reference Laboratory of the Ministry of Health Royal Victoria Gardens,1.6068115
1469,hCoV-19NorthernMarianaIslandsMP-CDC-2-48135612021,20210717,North America,USA,Northern Mariana Islands,,32.0,21I (Delta),AY.75,21I (Delta),9.0,0.0,0.0,0.8302266,"Centers for Disease Control and Prevention Division of Viral Diseases, Pathogen Discovery",Commonwealth Healthcare Center,1.5411377
1468,hCoV-19NepalS-262021,20210429,Asia,Nepal,Bagmati,Kathmandu,28.0,21I (Delta),AY.75,21I (Delta),10.0,0.0,0.0,0.80977815,CSIR-Institute of Genomics and Integrative Biology,National Public Health Laboartory,1.324707
1465,hCoV-19SolomonIslandsSOL0242022,20220126,Oceania,Solomon Islands,Solomon Islands,,41.0,21I (Delta),AY.24,21I (Delta),9.0,0.0,0.0,0.77503556,Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL),National Referral Hospital Molecular Laboratory,2.0698242
1464,hCoV-19SolomonIslandsSOL0422022,20220220,Oceania,Solomon Islands,Solomon Islands,,41.0,21I (Delta),AY.24,21I (Delta),9.0,0.0,0.0,0.77503556,Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL),National Referral Hospital Molecular Laboratory,2.1383057
1463,hCoV-19NewZealand21CV02162021,20210712,Oceania,New Zealand,Wellington,Capital and Coast,36.0,21I (Delta),AY.24,21I (Delta),9.0,0.0,0.0,0.80292153,Institute of Environmental Science and Research (ESR),Wellington SCL (WN),1.5273438
1462,hCoV-19PapuaNewGuineaPNG69222021,20211118,Oceania,Papua New Guinea,Papua New Guinea,,34.0,21I (Delta),AY.24,21I (Delta),9.0,0.0,0.0,0.8031504,Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL),Central Public Health Laboratory,1.8808594
1461,hCoV-19HongKongHKPU-119362021,20210702,Asia,Hong Kong,Hong Kong,,30.0,21I (Delta),AY.24,21I (Delta),9.0,0.0,0.0,0.80615044,"Department of Health Technology and Informatics, The Hong Kong Polytechnic University","Department of Health Technology and Informatics, The Hong Kong Polytechnic University",1.5
1457,hCoV-19LiberiaLIB-00692021,20210627,Africa,Liberia,Montserrado,,36.0,21I (Delta),AY.37,21I (Delta),9.0,0.0,0.0,0.8008207,"Center for Infection and Immunity, Columbia University",National Public Health Institute of Liberia Reference Lab,1.4863281
1456,hCoV-19LiberiaLIB-00942021,20210710,Africa,Liberia,Montserrado,,34.0,21I (Delta),AY.37,21I (Delta),10.0,0.0,0.0,0.80687207,"Center for Infection and Immunity, Columbia University",National Public Health Institute of Liberia Reference Lab,1.5219727
1455,hCoV-19LiberiaLIB-00472021,20210612,Africa,Liberia,Montserrado,,32.0,21I (Delta),AY.37,21I (Delta),9.0,0.0,0.0,0.80973977,"Center for Infection and Immunity, Columbia University",National Public Health Institute of Liberia Reference Lab,1.4451904
1454,hCoV-19LiberiaLIB-01282021,20210615,Africa,Liberia,Lofa,,32.0,21I (Delta),AY.37,21I (Delta),9.0,0.0,0.0,0.80673975,"Center for Infection and Immunity, Columbia University",National Public Health Institute of Liberia Reference Lab,1.4533691
1453,hCoV-19LiberiaLIB-00742021,20210708,Africa,Liberia,Montserrado,,36.0,21I (Delta),AY.37,21I (Delta),10.0,0.0,0.0,0.8039832,"Center for Infection and Immunity, Columbia University",National Public Health Institute of Liberia Reference Lab,1.5164795
1452,hCoV-19LiberiaLIB-01252021,20210618,Africa,Liberia,Montserrado,,30.0,21I (Delta),AY.37,21I (Delta),10.0,0.0,0.0,0.80673975,"Center for Infection and Immunity, Columbia University",National Public Health Institute of Liberia Reference Lab,1.4616699
1450,hCoV-19AndorreAND-CHU-TLS-21200141342021,20210713,Europe,Andorra,Andorra,,33.0,21I (Delta),AY.73,21I (Delta),9.0,0.0,0.0,0.89729637,CHU Purpan - Laboratoire de Virologie - Institut Fédératif de Biologie,HOPITAL NOSTRA SENYORA MERITXELL,1.5301514
1449,hCoV-19MadagascarLA2M-1331462021,20210927,Africa,Madagascar,Analamanga,,38.0,21I (Delta),AY.73,21I (Delta),6.0,0.0,0.0,0.8144978,"Virology Unit, Institut Pasteur de Madagascar",Laboratoire d'Analyses Médicales Malagasy (LA2M),1.7384033
1448,hCoV-19LesothoN71372021,20210430,Africa,Lesotho,Lesotho,,28.0,21I (Delta),B.1.617.2,21I (Delta),9.0,0.0,0.0,0.8068353,National Institute for Communicable Diseases of the National Health Laboratory Service,National Reference Laboratories,1.3273926
1447,hCoV-19Sweden01_SE100_21CS5107192021,20210901,Europe,Sweden,Stockholm,,33.0,21I (Delta),AY.38,21I (Delta),10.0,0.0,0.0,0.8067112,Karolinska University Hospital,Karolinska University Hospital Solna,1.6671143
1446,hCoV-19CanaryIslandsCN-HUNSC_ITER_9001679772021,20210728,Europe,Spain,Canary Islands,,36.0,21I (Delta),AY.71,21I (Delta),8.0,0.0,0.0,0.825313,"División de Genómica, ITER",Red de Vigilancia Genómica para la COVID-19 en Canarias,1.5712891
1445,hCoV-19RwandaCV22162021,20210513,Africa,Rwanda,Rusizi,,29.0,21I (Delta),AY.55,21I (Delta),8.0,0.0,0.0,0.8128353,"Africa Centre for Excellence for Genomics of Infectious Diseases (ACEGID), Redeemer’s University",Rwanda National Joint Taskforce COVID-52,1.3630371
1444,hCoV-19Coted-Ivoire399011-cv0332021,20210724,Africa,Côte d'Ivoire,Abidjan,,32.0,21I (Delta),B.1.617.2,21I (Delta),9.0,0.0,0.0,0.8007987,"Molecular Genetics Platform, Institut Pasteur of Côte d'Ivoire, Abidjan, Côte d'Ivoire","Department of Epidemic Viruses, Institut Pasteur of Côte d'Ivoire, Abidjan, Côte d'Ivoire",1.5603027
1442,hCoV-19MalaysiaC19UMB7172021,20211120,Asia,Malaysia,Negeri Sembilan,,38.0,21I (Delta),AY.59,21I (Delta),9.0,0.0,0.0,0.8329749,UKM Medical Molecular Biology Institute (UMBI),PKD TAMPIN,1.8863525
1441,hCoV-19MalaysiaMGI_GS00252021,20210824,Asia,Malaysia,Selangor,,36.0,21I (Delta),AY.59,21I (Delta),9.0,0.0,0.0,0.8285527,Malaysia Genome Institute,Hospital Sungai Buloh,1.6452637
1440,hCoV-19Singapore11472021,20210519,Asia,Singapore,Singapore,,30.0,21I (Delta),B.1.617.2,21I (Delta),9.0,0.0,0.0,0.8068353,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases",1.3793945
1436,hCoV-19SriLankaaicbu30462021,20211216,Asia,Sri Lanka,Western Province,Minuwangoda,42.0,21I (Delta),AY.28,21I (Delta),10.0,0.0,0.0,0.8310123,"Allergy, Immunology and Cell Biology Unit (AICBU)","Allergy, Immunology and Cell Biology Unit (AICBU)",1.9575195
1435,hCoV-19SriLankaaicbu16492021,20210921,Asia,Sri Lanka,Northern Province LK,Jaffna,37.0,21I (Delta),AY.28,21I (Delta),9.0,0.0,0.0,0.83082074,"Allergy, Immunology and Cell Biology Unit (AICBU)","Allergy, Immunology and Cell Biology Unit (AICBU)",1.7219238
1434,hCoV-19SriLankaaicbu29762021,20211203,Asia,Sri Lanka,Western Province,Negombo,42.0,21I (Delta),AY.28,21I (Delta),11.0,0.0,0.0,0.8654884,"Allergy, Immunology and Cell Biology Unit (AICBU)","Allergy, Immunology and Cell Biology Unit (AICBU)",1.921875
1433,hCoV-19SriLankaaicbu7172021,20210729,Asia,Sri Lanka,Western Province,Kahathuduwa,34.0,21I (Delta),AY.28,21I (Delta),9.0,0.0,0.0,0.83954567,"Allergy, Immunology and Cell Biology Unit (AICBU)","Allergy, Immunology and Cell Biology Unit (AICBU)",1.5739746
1432,hCoV-19QatarQA.QU.19.7.E102021,20211020,Asia,Qatar,Doha,,43.0,21I (Delta),AY.28,21I (Delta),8.0,0.0,0.0,0.8338387,"Biomedical Research Center (BRC), Qatar University  Qatar Genome Project (QGP)",Ministry of Public Health  Hamad Medical Corporation,1.8013916
1431,hCoV-19PanamaM98836-GMI2021,20211030,North America,Panama,Panama Center,,37.0,21I (Delta),B.1.617.2,21I (Delta),10.0,0.0,0.0,0.8290669,Gorgas Memorial Institute of Health Studies,Gorgas Memorial Institute of Health Studies,1.8287354
1430,hCoV-19UnitedArabEmiratesAZ-USAFSAM-S43552021,20210617,Asia,United Arab Emirates,Abu Dhabi,,32.0,21I (Delta),B.1.617.2,21I (Delta),9.0,0.0,0.0,0.8038353,US Air Force School of Aerospace Medicine,US Air Force School of Aerospace Medicine,1.4588623
1429,hCoV-19AustraliaNT3902021,20210924,Oceania,Australia,Northern Territory,,37.0,21I (Delta),B.1.617.2,21I (Delta),11.0,0.0,0.0,0.8044522,Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL),Royal Darwin Hospital Pathology,1.7301025
1428,hCoV-19CanadaSK-NML-2276972021,20211022,North America,Canada,Saskatchewan,,39.0,21I (Delta),AY.27,21I (Delta),11.0,0.0,0.0,0.8887064,National Microbiology Laboratory (NML),SK-Roy Romanow Provincial Laboratory,1.8068848
